-5.40220E+01	 6.50439E+00
-5.18867E+01	 3.23340E+00
-4.97523E+01	 4.43848E-01
-4.76186E+01	 2.73047E+00
-4.54857E+01	-4.74707E+00
-4.33536E+01	-3.21484E+00
-4.12223E+01	-1.84375E+00
-3.90918E+01	-5.19531E+00
-3.69620E+01	-3.54590E+00
-3.48331E+01	-9.53271E+00
-3.27049E+01	-6.55713E+00
-3.05775E+01	-8.21484E+00
-2.84509E+01	-1.07227E+00
-2.63251E+01	-3.63281E-01
-2.42001E+01	 1.62793E+01
-2.20758E+01	 3.49878E+01
-1.99523E+01	 1.43164E+02
-1.78297E+01	 8.02606E+02
-1.57078E+01	 3.84352E+03
-1.35866E+01	 1.07274E+04
-1.14663E+01	 2.18967E+04
-9.34673E+00	 2.87658E+04
-7.22795E+00	 3.62337E+04
-5.10996E+00	 4.58385E+04
-2.99274E+00	 5.69532E+04
-8.76296E-01	 6.14029E+04
 1.23936E+00	 6.14015E+04
 3.35425E+00	 4.93722E+04
 5.46835E+00	 4.05875E+04
 7.58168E+00	 2.90914E+04
 9.69423E+00	 2.32855E+04
 1.18060E+01	 2.04163E+04
 1.39170E+01	 1.27593E+04
 1.60272E+01	 3.75075E+03
 1.81367E+01	 9.89959E+02
 2.02453E+01	 2.81201E+02
 2.23532E+01	 1.03210E+02
 2.44603E+01	 3.93853E+01
 2.65667E+01	 4.22754E+00
 2.86722E+01	-1.05962E+01
 3.07770E+01	-2.35542E+01
 3.28811E+01	-3.19453E+01
 3.49843E+01	-3.79282E+01
 3.70868E+01	-5.27715E+01
 3.91885E+01	-8.27051E+01
 4.12894E+01	-1.23305E+02
 4.33896E+01	-1.66398E+02
 4.54890E+01	-1.30047E+02
 4.75876E+01	-5.37622E+01
 4.96854E+01	 7.53223E+01
 5.17825E+01	 2.75606E+02
 5.38788E+01	 4.88658E+02
 5.59743E+01	 6.60276E+02
 5.80691E+01	 7.52994E+02
 6.01631E+01	 7.62079E+02
 6.22563E+01	 7.03396E+02
 6.43488E+01	 6.43814E+02
 6.64405E+01	 5.84265E+02
 6.85314E+01	 5.25917E+02
 7.06216E+01	 4.76702E+02
 7.27110E+01	 4.61553E+02
 7.47996E+01	 4.41504E+02
 7.68875E+01	 4.23355E+02
 7.89746E+01	 4.17073E+02
 8.10609E+01	 4.18057E+02
 8.31465E+01	 4.15642E+02
 8.52313E+01	 4.21360E+02
 8.73154E+01	 4.38011E+02
 8.93986E+01	 4.65429E+02
 9.14811E+01	 4.81047E+02
 9.35629E+01	 5.27898E+02
 9.56439E+01	 5.73216E+02
 9.77241E+01	 6.33167E+02
 9.98036E+01	 6.79452E+02
 1.01882E+02	 7.35770E+02
 1.03960E+02	 7.67288E+02
 1.06037E+02	 7.73706E+02
 1.08114E+02	 7.34390E+02
 1.10190E+02	 6.81908E+02
 1.12264E+02	 5.98393E+02
 1.14339E+02	 4.90710E+02
 1.16412E+02	 3.98095E+02
 1.18485E+02	 3.12746E+02
 1.20556E+02	 2.57264E+02
 1.22628E+02	 2.18282E+02
 1.24698E+02	 1.83533E+02
 1.26768E+02	 1.66685E+02
 1.28836E+02	 1.46969E+02
 1.30904E+02	 1.26654E+02
 1.32972E+02	 1.10972E+02
 1.35038E+02	 9.66558E+01
 1.37104E+02	 8.64072E+01
 1.39169E+02	 8.49922E+01
 1.41234E+02	 7.95767E+01
 1.43297E+02	 7.05610E+01
 1.45360E+02	 6.58457E+01
 1.47422E+02	 6.93301E+01
 1.49483E+02	 6.86147E+01
 1.51544E+02	 7.57993E+01
 1.53604E+02	 8.05171E+01
 1.55663E+02	 8.96016E+01
 1.57721E+02	 1.11253E+02
 1.59779E+02	 1.39671E+02
 1.61835E+02	 1.75222E+02
 1.63891E+02	 2.29707E+02
 1.65947E+02	 2.96125E+02
 1.68001E+02	 3.44676E+02
 1.70055E+02	 3.89693E+02
 1.72108E+02	 4.06511E+02
 1.74160E+02	 4.08163E+02
 1.76212E+02	 3.77214E+02
 1.78263E+02	 3.45432E+02
 1.80313E+02	 2.94617E+02
 1.82362E+02	 2.39334E+02
 1.84411E+02	 1.88552E+02
 1.86458E+02	 1.45070E+02
 1.88505E+02	 1.21188E+02
 1.90552E+02	 9.42397E+01
 1.92597E+02	 7.67241E+01
 1.94642E+02	 4.56753E+01
 1.96686E+02	 4.32266E+01
 1.98730E+02	 3.83774E+01
 2.00772E+02	 3.21851E+01
 2.02814E+02	 3.25059E+01
 2.04855E+02	 3.27070E+01
 2.06896E+02	 3.12231E+01
 2.08935E+02	 2.45527E+01
 2.10974E+02	 3.38301E+01
 2.13012E+02	 3.00542E+01
 2.15050E+02	 3.16597E+01
 2.17086E+02	 3.37124E+01
 2.19122E+02	 2.33428E+01
 2.21157E+02	 1.82729E+01
 2.23192E+02	 2.45029E+01
 2.25225E+02	 2.44995E+01
 2.27258E+02	 2.48633E+01
 2.29291E+02	 3.46602E+01
 2.31322E+02	 3.56230E+01
 2.33353E+02	 4.83530E+01
 2.35383E+02	 5.34502E+01
 2.37412E+02	 6.83135E+01
 2.39441E+02	 9.26104E+01
 2.41468E+02	 1.18074E+02
 2.43496E+02	 1.60504E+02
 2.45522E+02	 1.92134E+02
 2.47547E+02	 2.10531E+02
 2.49572E+02	 2.22928E+02
 2.51596E+02	 2.19857E+02
 2.53620E+02	 2.12321E+02
 2.55642E+02	 2.05918E+02
 2.57664E+02	 1.78915E+02
 2.59686E+02	 1.56645E+02
 2.61706E+02	 1.25841E+02
 2.63726E+02	 9.64048E+01
 2.65745E+02	 6.89014E+01
 2.67763E+02	 5.59312E+01
 2.69780E+02	 2.79287E+01
 2.71797E+02	 1.99585E+01
 2.73813E+02	 1.29883E+01
 2.75829E+02	 1.01523E+01
 2.77843E+02	 5.04883E+00
 2.79857E+02	 3.89795E+00
 2.81870E+02	-6.28418E-01
 2.83883E+02	-8.63232E+00
 2.85894E+02	-4.21045E+00
 2.87905E+02	-7.99707E+00
 2.89915E+02	-7.36914E+00
 2.91925E+02	-5.39502E+00
 2.93934E+02	-5.55762E+00
 2.95942E+02	-2.12500E+00
 2.97949E+02	 1.04150E+00
 2.99956E+02	 6.00732E+00
 3.01961E+02	 7.37354E+00
 3.03967E+02	 9.30664E+00
 3.05971E+02	 2.19731E+01
 3.07975E+02	 2.35391E+01
 3.09978E+02	 3.30386E+01
 3.11980E+02	 5.60381E+01
 3.13981E+02	 7.34707E+01
 3.15982E+02	 9.97368E+01
 3.17982E+02	 1.27903E+02
 3.19981E+02	 1.28136E+02
 3.21980E+02	 1.28068E+02
 3.23978E+02	 1.11102E+02
 3.25975E+02	 8.75347E+01
 3.27971E+02	 5.80342E+01
 3.29967E+02	 4.92334E+01
 3.31962E+02	 4.69663E+01
 3.33956E+02	 3.16323E+01
 3.35950E+02	 3.20649E+01
 3.37943E+02	 2.14312E+01
 3.39935E+02	 1.92305E+01
 3.41926E+02	 1.48633E+01
 3.43917E+02	 8.46338E+00
 3.45907E+02	 6.16309E+00
 3.47896E+02	 6.22900E+00
 3.49885E+02	-1.21714E+01
 3.51873E+02	-3.97217E+00
 3.53860E+02	-5.19336E+00
 3.55846E+02	-2.96680E+00
 3.57832E+02	-1.55420E+00
 3.59817E+02	-1.16113E+00
 3.61801E+02	 1.11230E+00
 3.63784E+02	 2.36670E+00
 3.65767E+02	 1.70166E+00
 3.67749E+02	 3.51758E+00
 3.69731E+02	 1.69971E+01
 3.71711E+02	 1.22109E+01
 3.73691E+02	 8.92432E+00
 3.75670E+02	 1.47378E+01
 3.77649E+02	 2.21846E+01
 3.79627E+02	 2.79648E+01
 3.81604E+02	 3.78115E+01
 3.83580E+02	 5.65249E+01
 3.85556E+02	 8.38721E+01
 3.87531E+02	 1.10285E+02
 3.89505E+02	 1.68099E+02
 3.91478E+02	 2.70845E+02
 3.93451E+02	 4.53826E+02
 3.95423E+02	 7.32839E+02
 3.97395E+02	 9.83552E+02
 3.99365E+02	 1.04950E+03
 4.01335E+02	 8.54613E+02
 4.03305E+02	 5.91727E+02
 4.05273E+02	 3.77173E+02
 4.07241E+02	 2.55919E+02
 4.09208E+02	 1.88833E+02
 4.11174E+02	 1.47113E+02
 4.13140E+02	 1.21960E+02
 4.15105E+02	 1.08340E+02
 4.17069E+02	 8.94873E+01
 4.19033E+02	 6.42339E+01
 4.20996E+02	 4.38652E+01
 4.22958E+02	 4.92803E+01
 4.24920E+02	 3.74141E+01
 4.26880E+02	 4.37324E+01
 4.28840E+02	 3.32705E+01
 4.30800E+02	 3.90503E+01
 4.32758E+02	 3.66299E+01
 4.34716E+02	 3.89766E+01
 4.36674E+02	 3.89565E+01
 4.38630E+02	 4.31030E+01
 4.40586E+02	 4.81162E+01
 4.42541E+02	 6.58960E+01
 4.44496E+02	 9.05757E+01
 4.46449E+02	 1.31989E+02
 4.48402E+02	 1.92269E+02
 4.50355E+02	 2.78149E+02
 4.52306E+02	 3.30862E+02
 4.54257E+02	 3.51675E+02
 4.56208E+02	 3.21489E+02
 4.58157E+02	 2.79869E+02
 4.60106E+02	 2.34481E+02
 4.62054E+02	 1.86995E+02
 4.64002E+02	 1.42641E+02
 4.65948E+02	 9.82544E+01
 4.67894E+02	 6.37012E+01
 4.69840E+02	 4.25479E+01
 4.71784E+02	 1.90273E+01
 4.73728E+02	 1.09478E+01
 4.75671E+02	 5.61621E+00
 4.77614E+02	 3.76855E+00
 4.79556E+02	 4.27637E+00
 4.81497E+02	 3.50977E+00
 4.83438E+02	 3.41309E-01
 4.85377E+02	-1.28906E+00
 4.87316E+02	-1.44092E+00
 4.89255E+02	-3.17920E+00
 4.91192E+02	-5.81592E+00
 4.93129E+02	-5.85107E+00
 4.95066E+02	-2.05078E+00
 4.97001E+02	-1.18457E+00
 4.98936E+02	 2.10938E-01
 5.00870E+02	 1.22363E+00
 5.02804E+02	 1.08838E+00
