 6.16471E+02	 1.08203E+00
 6.18389E+02	 2.98340E-01
 6.20306E+02	-5.46875E-02
 6.22223E+02	-1.55212E-01
 6.24140E+02	-8.89893E-01
 6.26055E+02	-2.55194E+00
 6.27971E+02	-4.21765E+00
 6.29885E+02	-4.82239E+00
 6.31799E+02	-4.38330E+00
 6.33713E+02	-2.12140E+00
 6.35626E+02	 2.43146E+00
 6.37539E+02	 9.42688E+00
 6.39451E+02	 1.91403E+01
 6.41363E+02	 2.93240E+01
 6.43274E+02	 3.43139E+01
 6.45185E+02	 3.09068E+01
 6.47095E+02	 2.22815E+01
 6.49004E+02	 1.37049E+01
 6.50913E+02	 7.84448E+00
 6.52822E+02	 5.30536E+00
 6.54730E+02	 5.70837E+00
 6.56637E+02	 6.85608E+00
 6.58544E+02	 6.57587E+00
 6.60451E+02	 5.64526E+00
 6.62357E+02	 5.81714E+00
 6.64262E+02	 7.23157E+00
 6.66167E+02	 9.24133E+00
 6.68072E+02	 1.12524E+01
 6.69976E+02	 1.30614E+01
 6.71879E+02	 1.48588E+01
 6.73782E+02	 1.75724E+01
 6.75684E+02	 2.55849E+01
 6.77586E+02	 4.86099E+01
 6.79488E+02	 9.88755E+01
 6.81388E+02	 1.78604E+02
 6.83289E+02	 2.63663E+02
 6.85189E+02	 3.08529E+02
 6.87088E+02	 2.85085E+02
 6.88987E+02	 2.13235E+02
 6.90885E+02	 1.38229E+02
 6.92783E+02	 8.70692E+01
 6.94680E+02	 5.99974E+01
 6.96577E+02	 4.82224E+01
 6.98473E+02	 4.52911E+01
 7.00369E+02	 4.83505E+01
 7.02264E+02	 5.68005E+01
 7.04159E+02	 7.06943E+01
 7.06053E+02	 8.61317E+01
 7.07947E+02	 9.30317E+01
 7.09840E+02	 8.38818E+01
 7.11733E+02	 6.28380E+01
 7.13625E+02	 4.15068E+01
 7.15516E+02	 2.79443E+01
 7.17408E+02	 2.20880E+01
 7.19298E+02	 1.99724E+01
 7.21188E+02	 1.94286E+01
 7.23078E+02	 1.99786E+01
 7.24967E+02	 2.01974E+01
 7.26856E+02	 1.99599E+01
 7.28744E+02	 2.31474E+01
 7.30631E+02	 3.36442E+01
 7.32518E+02	 5.00786E+01
 7.34405E+02	 6.84318E+01
 7.36291E+02	 8.92036E+01
 7.38177E+02	 1.15157E+02
 7.40062E+02	 1.38029E+02
 7.41946E+02	 1.38035E+02
 7.43830E+02	 1.08091E+02
 7.45714E+02	 6.73068E+01
 7.47597E+02	 3.86411E+01
 7.49480E+02	 2.64255E+01
 7.51362E+02	 2.29911E+01
 7.53243E+02	 2.23068E+01
 7.55124E+02	 2.10880E+01
 7.57005E+02	 1.75317E+01
 7.58885E+02	 1.31755E+01
 7.60764E+02	 1.09224E+01
 7.62643E+02	 1.12817E+01
 7.64522E+02	 1.32286E+01
 7.66400E+02	 1.72286E+01
 7.68277E+02	 2.56693E+01
 7.70154E+02	 4.19505E+01
 7.72031E+02	 6.94692E+01
 7.73907E+02	 1.07238E+02
 7.75782E+02	 1.42232E+02
 7.77657E+02	 1.52022E+02
 7.79532E+02	 1.26382E+02
 7.81406E+02	 8.19943E+01
 7.83279E+02	 4.54474E+01
 7.85152E+02	 2.75193E+01
 7.87025E+02	 2.16755E+01
 7.88897E+02	 1.92286E+01
 7.90768E+02	 1.72005E+01
 7.92639E+02	 1.55099E+01
 7.94509E+02	 1.34318E+01
 7.96379E+02	 1.08068E+01
 7.98249E+02	 9.49426E+00
 8.00118E+02	 1.16380E+01
 8.01986E+02	 1.86193E+01
 8.03854E+02	 3.18755E+01
 8.05722E+02	 5.15849E+01
 8.07589E+02	 7.27349E+01
 8.09455E+02	 8.61661E+01
 8.11321E+02	 8.71724E+01
 8.13187E+02	 8.10942E+01
 8.15052E+02	 7.74443E+01
 8.16916E+02	 7.85411E+01
 8.18780E+02	 7.76818E+01
 8.20644E+02	 6.99349E+01
 8.22507E+02	 5.77536E+01
 8.24369E+02	 4.46505E+01
 8.26231E+02	 3.20599E+01
 8.28092E+02	 2.21849E+01
 8.29953E+02	 1.71036E+01
 8.31814E+02	 1.57849E+01
 8.33674E+02	 1.53849E+01
 8.35533E+02	 1.46286E+01
 8.37392E+02	 1.41818E+01
 8.39251E+02	 1.46755E+01
 8.41109E+02	 1.54598E+01
 8.42966E+02	 1.49349E+01
 8.44824E+02	 1.22568E+01
 8.46680E+02	 8.80048E+00
 8.48536E+02	 6.56610E+00
 8.50392E+02	 5.65985E+00
 8.52247E+02	 4.95673E+00
 8.54101E+02	 3.80988E+00
 8.55955E+02	 2.58801E+00
 8.57809E+02	 2.11926E+00
 8.59662E+02	 2.20673E+00
 8.61514E+02	 1.77551E+00
 8.63366E+02	 6.47339E-01
 8.65218E+02	-5.15137E-01
 8.67069E+02	-1.15057E+00
 8.68920E+02	-8.32336E-01
 8.70770E+02	 6.02417E-01
 8.72619E+02	 2.22882E+00
 8.74468E+02	 3.28156E+00
 8.76317E+02	 3.89209E+00
 8.78165E+02	 3.86090E+00
 8.80013E+02	 3.00085E+00
 8.81860E+02	 2.42169E+00
 8.83707E+02	 2.68964E+00
 8.85553E+02	 2.71790E+00
 8.87398E+02	 1.81323E+00
 8.89244E+02	 4.39270E-01
 8.91088E+02	-3.37280E-01
 8.92932E+02	-3.69873E-02
 8.94776E+02	 2.91992E-01
 8.96619E+02	-2.85339E-01
 8.98462E+02	-1.39410E+00
 9.00304E+02	-2.34521E+00
 9.02146E+02	-2.64301E+00
 9.03987E+02	-1.84338E+00
 9.05828E+02	-3.63953E-01
 9.07668E+02	 7.70752E-01
 9.09508E+02	 1.44196E+00
 9.11347E+02	 1.60992E+00
 9.13186E+02	 7.59094E-01
 9.15024E+02	-3.06885E-01
 9.16862E+02	-7.09839E-02
 9.18700E+02	 1.32648E+00
 9.20536E+02	 2.49725E+00
 9.22373E+02	 3.06750E+00
 9.24209E+02	 3.52686E+00
 9.26044E+02	 3.67145E+00
 9.27879E+02	 3.49426E+00
 9.29713E+02	 3.70441E+00
 9.31547E+02	 3.96680E+00
 9.33381E+02	 3.91870E+00
 9.35214E+02	 4.92224E+00
 9.37046E+02	 7.60211E+00
 9.38878E+02	 1.03580E+01
 9.40709E+02	 1.18054E+01
 9.42540E+02	 1.18002E+01
 9.44371E+02	 1.05798E+01
 9.46201E+02	 9.01276E+00
 9.48030E+02	 8.22406E+00
 9.49860E+02	 8.27490E+00
 9.51688E+02	 8.91638E+00
 9.53516E+02	 1.09985E+01
 9.55344E+02	 1.48462E+01
 9.57171E+02	 1.96220E+01
 9.58997E+02	 2.45385E+01
 9.60824E+02	 2.83394E+01
 9.62649E+02	 2.94620E+01
 9.64474E+02	 2.78410E+01
 9.66299E+02	 2.51794E+01
 9.68123E+02	 2.45896E+01
 9.69947E+02	 2.97530E+01
 9.71770E+02	 4.17444E+01
 9.73593E+02	 5.75234E+01
 9.75415E+02	 7.41367E+01
 9.77237E+02	 9.18094E+01
 9.79058E+02	 1.08267E+02
 9.80879E+02	 1.13008E+02
 9.82699E+02	 9.58495E+01
 9.84519E+02	 6.21035E+01
 9.86339E+02	 3.02543E+01
 9.88158E+02	 1.24208E+01
 9.89976E+02	 5.71857E+00
 9.91794E+02	 2.81311E+00
 9.93611E+02	 1.24524E+00
 9.95428E+02	 1.41797E+00
 9.97245E+02	 2.60315E+00
 9.99061E+02	 3.47589E+00
 1.00088E+03	 3.75177E+00
 1.00269E+03	 3.96198E+00
 1.00451E+03	 4.52222E+00
 1.00632E+03	 4.99182E+00
 1.00813E+03	 4.52704E+00
 1.00995E+03	 2.96222E+00
 1.01176E+03	 7.63062E-01
 1.01357E+03	-1.07043E+00
 1.01538E+03	-1.27582E+00
 1.01719E+03	 2.25037E-01
 1.01901E+03	 1.89606E+00
 1.02082E+03	 2.33405E+00
 1.02263E+03	 1.71729E+00
 1.02443E+03	 6.83228E-01
 1.02624E+03	-3.83850E-01
 1.02805E+03	-1.05896E+00
 1.02986E+03	-1.15442E+00
 1.03167E+03	-2.04834E-01
 1.03347E+03	 2.16809E+00
 1.03528E+03	 4.99548E+00
 1.03709E+03	 6.90564E+00
 1.03889E+03	 7.18896E+00
 1.04070E+03	 6.24243E+00
 1.04250E+03	 5.06915E+00
 1.04430E+03	 3.74115E+00
 1.04611E+03	 1.95508E+00
 1.04791E+03	 1.79810E-01
 1.04971E+03	-8.03467E-01
 1.05152E+03	-1.08521E+00
 1.05332E+03	-1.65625E+00
 1.05512E+03	-2.50391E+00
 1.05692E+03	-2.28143E+00
 1.05872E+03	-5.16846E-01
 1.06052E+03	 1.42865E+00
 1.06232E+03	 2.30646E+00
 1.06412E+03	 1.87067E+00
 1.06592E+03	 7.72339E-01
 1.06771E+03	-6.34155E-02
 1.06951E+03	 1.63330E-01
 1.07131E+03	 1.90253E+00
 1.07310E+03	 4.31049E+00
 1.07490E+03	 6.13721E+00
 1.07670E+03	 8.77954E+00
 1.07849E+03	 1.69250E+01
 1.08029E+03	 3.58860E+01
 1.08208E+03	 6.53972E+01
 1.08387E+03	 9.21301E+01
 1.08567E+03	 9.67913E+01
 1.08746E+03	 7.59680E+01
 1.08925E+03	 4.64322E+01
 1.09104E+03	 2.47996E+01
 1.09283E+03	 1.42700E+01
 1.09462E+03	 1.05405E+01
 1.09642E+03	 9.96405E+00
 1.09820E+03	 1.02595E+01
 1.09999E+03	 9.64880E+00
 1.10178E+03	 7.94110E+00
 1.10357E+03	 6.31470E+00
 1.10536E+03	 5.48517E+00
 1.10715E+03	 4.83691E+00
